participant_id,age,gender,grade,art_experience,emotion_label,well_being_score,engagement_score,stress_level,creativity_score,hours_art_weekly,preferred_art_medium,session_duration_minutes
1263,15,M,10,Medium,Calm,3.3,2.3,4.6,2.2,4.4,Pencil,97
1264,15,F,10,High,Happiness,1.3,1.2,3.4,4.2,2.3,Mixed,111
1265,14,F,10,Low,Calm,2.2,2.4,3.4,2.1,0.5,Mixed,59
1266,18,M,9,Low,Anxiety,1.2,2.2,2.6,4.2,4.1,Mixed,108
1267,18,M,9,High,Sadness,4.7,3.5,4.3,2.4,1.2,Watercolor,63
1268,16,F,10,High,Anxiety,3.6,3.2,4.1,2.9,0.6,Pencil,105
1269,15,F,12,High,Sadness,1.7,2.3,3.0,3.6,6.8,Mixed,111
1270,18,F,10,Medium,Calm,3.7,3.4,1.6,3.5,8.1,Digital,51
1271,16,M,9,Low,Excitement,2.8,3.1,1.1,4.6,5.3,Mixed,89
1272,14,F,12,Medium,Sadness,3.3,4.2,3.2,2.0,4.3,Mixed,112
1273,18,M,9,High,Happiness,4.3,2.2,4.7,1.5,7.0,Watercolor,119
1274,17,M,9,Low,Happiness,2.3,2.9,4.9,4.4,5.3,Pencil,112
1275,15,M,10,Medium,Happiness,4.8,1.3,5.0,4.8,7.0,Watercolor,55
1276,17,M,11,Medium,Calm,3.3,1.1,4.2,4.1,8.3,Watercolor,37
1277,16,F,12,High,Sadness,3.9,1.8,1.2,1.9,0.3,Watercolor,42
1278,14,M,11,Low,Excitement,1.6,4.2,4.9,2.3,1.4,Mixed,58
1279,16,M,11,Medium,Calm,1.5,4.1,4.5,4.8,6.0,Digital,57
1280,16,F,10,Low,Calm,1.3,2.3,3.0,3.0,3.1,Watercolor,87
1281,18,M,9,High,Happiness,4.0,3.5,2.1,3.7,4.7,Mixed,67
1282,15,M,9,High,Sadness,1.6,1.6,3.2,2.2,0.8,Watercolor,103
1283,15,M,11,Medium,Frustration,4.4,4.9,4.6,1.6,5.7,Mixed,86
1284,18,M,10,Low,Frustration,3.5,2.3,3.2,3.1,2.1,Digital,93
1285,18,M,11,Low,Frustration,4.8,2.4,4.8,3.2,7.0,Watercolor,73
1286,14,M,12,High,Sadness,2.8,3.5,3.3,1.9,9.0,Mixed,102
1287,17,M,9,High,Sadness,4.4,4.9,3.5,4.3,8.0,Pencil,90
1288,17,M,9,Medium,Happiness,4.1,4.2,3.3,1.1,3.3,Pencil,38
1289,17,M,9,Medium,Excitement,2.6,2.3,3.7,1.5,6.1,Mixed,61
1290,18,F,12,High,Happiness,2.7,1.9,1.3,3.1,5.3,Pencil,111
1291,18,F,11,Low,Frustration,1.8,4.2,4.7,4.5,7.6,Mixed,101
1292,18,F,9,High,Sadness,4.3,2.1,2.4,4.6,9.8,Watercolor,68
1293,17,F,11,Low,Frustration,2.1,2.3,2.8,2.0,6.2,Digital,32
1294,18,F,12,Medium,Happiness,4.7,4.5,2.4,2.9,5.5,Digital,43
1295,16,F,9,Medium,Happiness,4.6,2.8,4.8,3.0,2.7,Mixed,73
1296,18,M,10,Medium,Sadness,3.2,3.9,1.1,1.3,0.6,Mixed,60
1297,18,M,10,Low,Excitement,3.8,4.8,1.2,4.0,7.0,Pencil,74
1298,14,F,10,Medium,Excitement,1.2,3.0,1.8,1.9,9.1,Pencil,84
1299,18,F,11,High,Frustration,1.4,1.6,2.1,2.9,5.8,Watercolor,32
1300,14,F,12,Low,Anxiety,1.7,1.8,2.7,4.0,1.3,Watercolor,77
1301,16,F,9,Low,Happiness,2.6,4.4,4.5,2.9,3.9,Pencil,42
1302,15,F,11,Medium,Calm,4.7,2.4,3.7,4.6,4.3,Pencil,85
1303,15,M,9,High,Calm,3.1,1.2,3.8,1.2,7.4,Digital,80
1304,14,F,11,Medium,Sadness,2.6,2.6,2.3,2.2,2.0,Digital,102
1305,15,M,11,High,Frustration,2.6,1.6,4.6,3.9,7.0,Digital,76
1306,16,F,11,Medium,Calm,2.9,3.2,3.3,2.6,4.5,Mixed,98
1307,17,F,9,Low,Excitement,2.8,3.0,1.9,2.7,0.9,Mixed,105
1308,18,M,12,Medium,Calm,3.9,3.8,4.0,1.1,7.5,Pencil,50
1309,15,F,11,Medium,Anxiety,4.8,3.9,3.4,1.7,3.9,Pencil,97
1310,14,M,10,Low,Sadness,3.5,1.6,4.6,3.1,8.5,Digital,100
1311,16,M,12,Medium,Calm,3.2,4.1,3.8,2.3,6.9,Watercolor,114
1312,16,M,9,Low,Calm,1.2,1.2,2.9,1.7,4.4,Watercolor,89
1313,16,F,12,High,Calm,2.5,3.6,1.2,2.1,8.3,Watercolor,48
1314,18,M,11,High,Sadness,4.9,3.7,4.9,2.0,9.9,Watercolor,71
1315,15,M,10,High,Excitement,1.8,3.1,4.6,1.4,6.7,Mixed,69
1316,16,F,9,Low,Excitement,4.9,2.9,3.8,2.3,5.5,Mixed,47
1317,14,F,9,Low,Excitement,3.2,3.9,1.6,3.7,1.4,Digital,77
1318,14,F,10,Low,Happiness,2.5,4.2,4.5,1.9,3.1,Mixed,46
1319,16,F,9,High,Sadness,3.4,1.7,4.2,4.1,0.8,Watercolor,74
1320,18,M,12,High,Excitement,2.1,4.8,2.4,2.6,3.5,Mixed,75
1321,18,M,10,Medium,Anxiety,4.9,1.8,3.0,3.8,6.3,Digital,74
1322,15,M,9,Low,Calm,3.7,4.9,1.5,4.3,0.4,Pencil,71
1323,14,M,9,High,Sadness,3.5,2.6,3.6,2.9,2.9,Mixed,37
1324,15,F,11,Low,Sadness,3.9,1.4,1.6,4.2,2.8,Pencil,61
1325,15,F,10,Low,Frustration,2.8,3.7,3.6,1.1,3.1,Watercolor,44
1326,17,F,10,Medium,Happiness,3.6,3.3,1.6,3.6,5.6,Mixed,32
1327,14,F,9,Medium,Happiness,1.1,3.5,4.1,4.8,4.7,Digital,69
1328,16,M,11,Medium,Excitement,3.7,4.1,2.1,3.0,7.8,Digital,72
1329,16,M,10,Low,Frustration,1.7,4.7,2.0,2.4,1.7,Mixed,57
1330,15,M,11,Low,Sadness,1.6,2.0,4.1,4.5,5.6,Pencil,69
1331,17,F,12,High,Sadness,2.3,1.6,1.9,3.5,1.4,Mixed,30
1332,17,F,11,High,Happiness,3.0,4.8,2.7,1.3,0.7,Pencil,53
1333,15,F,11,Medium,Happiness,2.6,4.8,4.7,4.0,1.6,Mixed,112
1334,14,F,9,Medium,Sadness,4.1,3.6,2.3,4.8,1.7,Watercolor,53
1335,15,M,9,High,Anxiety,4.0,4.0,3.7,2.3,4.7,Mixed,48
1336,17,M,11,Low,Happiness,4.8,3.7,3.4,1.8,6.3,Pencil,107
1337,18,F,12,Medium,Sadness,3.4,2.5,3.6,3.2,7.7,Watercolor,46
1338,18,M,10,Low,Excitement,4.6,3.1,4.5,2.9,0.8,Pencil,32
1339,14,F,12,Low,Happiness,4.8,3.8,3.5,3.9,2.0,Mixed,33
1340,17,M,9,Medium,Excitement,4.5,3.2,3.4,1.9,8.7,Watercolor,75
1341,17,M,10,High,Frustration,1.9,4.8,2.4,2.4,8.9,Pencil,100
1342,18,M,11,Medium,Calm,1.1,2.9,1.0,3.9,5.8,Watercolor,41
1343,16,M,11,High,Calm,4.6,4.0,2.5,4.8,1.7,Watercolor,62
1344,15,F,10,High,Excitement,2.1,3.2,1.0,4.8,5.6,Pencil,34
1345,14,M,11,High,Frustration,4.1,4.6,1.4,3.1,5.1,Digital,43
1346,15,M,9,Medium,Calm,2.8,4.4,3.6,3.1,8.8,Watercolor,38
1347,14,F,12,High,Happiness,3.9,3.2,1.8,4.9,6.9,Digital,92
1348,18,M,11,Medium,Frustration,3.3,2.2,2.1,2.8,4.2,Mixed,96
1349,14,F,9,Low,Calm,4.1,3.9,1.6,3.0,9.2,Mixed,110
1350,17,M,11,Medium,Excitement,1.7,4.1,4.6,2.9,9.7,Digital,70
1351,18,F,12,Low,Happiness,4.6,5.0,4.7,4.8,8.3,Mixed,69
1352,16,M,12,High,Sadness,4.8,1.3,2.7,2.4,0.6,Mixed,104
1353,17,F,11,High,Excitement,4.9,4.3,3.1,4.7,9.6,Mixed,61
1354,18,M,11,Low,Excitement,1.1,3.9,2.9,3.4,7.2,Digital,75
1355,18,M,12,Low,Anxiety,3.0,2.6,3.1,4.5,6.8,Watercolor,72
1356,18,M,12,Medium,Sadness,2.7,3.6,1.0,1.9,6.9,Digital,41
1357,18,F,9,High,Calm,3.1,4.4,3.1,4.9,6.3,Pencil,75
1358,18,F,11,High,Calm,1.8,4.8,3.4,2.6,6.3,Mixed,108
1359,16,F,11,Medium,Sadness,2.6,4.9,2.1,1.2,3.7,Pencil,102
1360,14,M,9,High,Anxiety,1.3,4.8,2.1,2.4,4.8,Watercolor,68
1361,17,M,12,High,Sadness,1.7,4.7,3.4,3.1,3.8,Mixed,95
1362,15,F,10,High,Calm,1.0,2.4,3.8,3.1,5.6,Watercolor,94
1363,18,M,9,Medium,Frustration,1.4,1.2,2.0,2.7,8.4,Mixed,72
1364,18,M,9,Low,Excitement,4.5,3.6,3.5,3.0,6.5,Mixed,32
1365,17,F,10,Low,Happiness,3.2,4.0,3.8,3.6,2.6,Mixed,50
1366,17,M,10,Low,Excitement,1.3,3.7,3.9,4.2,8.0,Pencil,117
1367,14,M,12,Medium,Frustration,2.9,1.8,3.1,2.9,7.4,Digital,108
1368,15,M,10,High,Calm,1.3,3.1,4.3,2.8,2.6,Digital,57
1369,14,M,11,High,Calm,1.2,4.7,1.5,4.9,9.4,Pencil,84
1370,14,M,12,High,Happiness,1.5,2.0,1.3,2.4,4.9,Digital,80
1371,16,M,12,Medium,Frustration,4.6,1.9,3.1,4.5,8.1,Mixed,55
1372,16,F,12,Medium,Happiness,4.3,1.7,4.5,3.7,7.2,Mixed,115
1373,16,M,12,High,Calm,4.8,3.9,2.9,4.6,0.8,Digital,112
1374,14,F,11,Low,Calm,2.7,3.8,3.2,2.2,8.5,Digital,85
1375,14,M,10,High,Happiness,3.1,5.0,1.0,4.5,3.1,Mixed,30
1376,16,F,10,Low,Sadness,4.4,1.8,4.3,4.9,8.8,Watercolor,62
1377,18,M,10,Low,Frustration,1.2,1.4,3.8,3.9,0.2,Pencil,63
1378,14,M,12,Medium,Excitement,3.8,1.6,4.6,2.1,3.5,Digital,72
1379,17,F,11,Low,Sadness,2.2,3.8,1.8,2.4,5.8,Pencil,77
1380,15,M,9,Low,Happiness,1.6,3.0,2.0,4.0,9.3,Watercolor,35
1381,17,F,10,Low,Sadness,2.9,2.7,3.2,2.1,3.6,Watercolor,83
1382,17,M,12,Medium,Sadness,2.1,3.6,1.9,1.4,6.0,Pencil,80
1383,16,F,10,Low,Frustration,2.3,4.2,4.8,2.2,3.1,Pencil,69
1384,17,M,12,Medium,Happiness,4.1,1.8,3.4,1.7,6.1,Mixed,46
1385,14,F,10,Medium,Calm,2.9,1.6,2.1,2.0,9.2,Mixed,38
1386,16,F,9,High,Excitement,2.6,3.1,3.0,4.5,3.2,Watercolor,88
1387,15,M,10,Medium,Excitement,2.1,2.9,1.6,4.7,5.9,Watercolor,32
1388,16,M,12,High,Calm,4.8,4.7,3.9,4.1,8.9,Mixed,43
1389,15,M,10,Medium,Anxiety,4.1,4.2,3.1,3.0,2.7,Digital,102
1390,17,F,10,Low,Anxiety,1.7,4.8,4.3,3.7,1.9,Watercolor,33
1391,14,F,11,High,Happiness,2.2,4.1,4.2,2.5,8.5,Watercolor,62
1392,17,F,10,Medium,Sadness,4.8,4.3,3.2,4.0,7.0,Pencil,38
1393,17,F,11,High,Frustration,1.6,4.3,1.3,4.6,6.9,Pencil,86
1394,16,F,11,Medium,Excitement,2.3,4.1,1.7,3.9,4.9,Watercolor,99
1395,17,F,11,Low,Calm,1.0,2.2,2.1,4.5,3.7,Mixed,53
1396,15,F,11,Low,Calm,3.1,1.6,1.7,3.8,9.8,Pencil,76
1397,14,M,9,High,Happiness,1.7,1.1,3.7,2.0,3.0,Watercolor,69
1398,15,M,10,Low,Calm,5.0,2.0,3.6,4.1,6.3,Watercolor,104
1399,16,F,9,Low,Calm,2.5,3.5,2.7,1.1,2.2,Pencil,39
1400,16,F,11,Medium,Frustration,2.8,1.8,2.3,3.5,4.1,Watercolor,44
1401,17,M,9,Low,Sadness,4.9,3.7,1.5,3.9,7.5,Digital,35
1402,15,F,9,Medium,Excitement,1.7,1.6,4.1,3.4,3.0,Pencil,43
1403,14,M,9,Low,Excitement,2.2,2.3,2.5,2.9,3.8,Pencil,85
1404,15,F,12,Low,Anxiety,2.6,3.3,3.5,3.9,5.4,Digital,116
1405,16,F,11,Medium,Excitement,2.1,2.6,3.3,4.3,4.5,Mixed,45
1406,14,M,11,Medium,Calm,4.4,3.0,2.0,4.8,5.0,Mixed,111
1407,15,M,12,Medium,Anxiety,4.1,3.7,4.5,1.8,5.4,Mixed,89
1408,17,M,9,High,Anxiety,3.3,1.6,1.4,3.9,0.2,Digital,48
1409,18,F,9,Low,Happiness,2.1,1.2,2.9,3.9,1.5,Mixed,30
1410,18,F,11,Low,Anxiety,4.1,1.7,1.7,2.2,9.9,Digital,104
1411,15,M,9,Low,Calm,3.5,1.6,2.0,2.7,0.0,Pencil,41
1412,15,F,12,Medium,Happiness,3.7,1.3,3.6,1.4,2.9,Watercolor,38
1413,16,M,10,Medium,Happiness,4.2,4.7,4.5,4.6,9.9,Watercolor,35
1414,15,M,11,Medium,Calm,2.2,3.9,4.9,1.3,4.0,Mixed,74
1415,16,F,11,High,Sadness,1.7,4.3,1.6,2.5,4.7,Pencil,62
1416,15,M,11,Low,Frustration,4.9,1.6,2.3,3.7,1.7,Mixed,71
1417,14,F,10,Medium,Happiness,1.8,1.6,4.9,4.1,6.0,Mixed,84
1418,18,F,10,Medium,Sadness,3.2,3.4,4.8,3.7,1.4,Pencil,92
1419,18,M,10,Low,Sadness,3.0,2.7,2.0,1.6,8.1,Mixed,59
1420,15,F,10,Medium,Sadness,2.1,3.6,4.4,4.5,8.7,Mixed,116
1421,16,M,12,Low,Frustration,4.4,2.9,3.1,4.8,7.4,Pencil,111
1422,16,F,11,Low,Frustration,2.5,1.3,1.1,2.5,8.1,Pencil,46
1423,18,M,10,Medium,Happiness,1.3,2.5,5.0,4.8,3.4,Watercolor,96
1424,17,M,11,Medium,Excitement,4.5,4.5,3.2,5.0,2.5,Pencil,59
1425,14,M,12,Low,Excitement,1.4,3.5,1.0,1.2,4.0,Pencil,48
1426,18,F,11,Medium,Excitement,1.8,4.8,3.4,1.7,0.2,Digital,83
1427,14,F,10,Medium,Frustration,4.5,1.9,4.5,4.0,0.3,Mixed,112
1428,18,F,11,High,Sadness,2.8,2.0,2.9,1.8,7.2,Pencil,96
1429,15,F,9,Low,Frustration,4.4,2.8,1.4,3.1,3.9,Watercolor,75
1430,15,M,12,High,Frustration,4.8,2.9,2.2,2.7,9.4,Digital,118
1431,14,F,12,Low,Frustration,2.5,4.8,1.2,2.0,0.6,Mixed,81
1432,18,M,11,High,Happiness,1.0,2.0,2.6,1.0,3.2,Pencil,100
1433,17,F,10,Low,Anxiety,4.0,1.8,2.3,1.5,8.1,Mixed,58
1434,18,M,10,Low,Happiness,3.6,4.4,1.7,3.3,6.6,Watercolor,50
1435,15,F,12,Low,Anxiety,1.2,3.9,3.9,4.2,8.5,Digital,39
1436,15,F,10,Low,Happiness,1.6,4.1,4.8,4.7,1.8,Mixed,58
1437,18,M,11,Medium,Sadness,3.6,2.6,2.8,3.5,6.6,Watercolor,88
1438,17,F,11,Low,Sadness,3.8,1.2,3.6,3.5,3.1,Digital,62
1439,16,F,10,High,Frustration,4.3,4.0,3.5,1.4,0.1,Digital,110
1440,15,M,9,Medium,Happiness,2.1,4.8,2.5,4.2,7.7,Pencil,77
1441,16,M,12,Medium,Sadness,4.8,3.3,2.6,2.5,6.9,Digital,40
1442,16,F,9,Medium,Sadness,3.2,4.3,2.7,4.9,3.5,Pencil,45
1443,15,F,10,High,Frustration,1.9,1.6,2.5,2.1,1.5,Pencil,94
1444,17,F,10,High,Frustration,2.1,3.3,1.6,4.7,9.2,Mixed,93
1445,15,F,11,High,Frustration,2.6,3.9,2.3,3.6,7.7,Mixed,37
1446,17,M,9,Low,Sadness,1.7,1.9,1.4,3.7,6.4,Digital,89
1447,15,M,11,High,Excitement,1.1,4.4,3.4,1.7,9.1,Mixed,56
1448,15,F,10,Medium,Anxiety,2.3,3.5,4.4,1.6,1.8,Watercolor,39
1449,14,F,10,Medium,Happiness,3.8,1.2,1.7,2.0,4.0,Mixed,118
1450,15,F,12,Medium,Sadness,3.7,4.2,4.3,4.8,9.3,Mixed,44
1451,14,F,11,Low,Frustration,4.8,3.7,2.7,4.6,2.1,Mixed,83
1452,14,F,11,Medium,Calm,4.2,1.6,4.3,3.5,9.9,Watercolor,93
1453,16,F,12,High,Frustration,4.6,3.2,2.1,2.5,7.8,Digital,41
1454,15,M,9,High,Calm,1.5,4.8,1.5,3.1,5.0,Mixed,103
1455,18,F,9,Medium,Happiness,3.4,2.3,1.3,2.5,2.2,Digital,72
1456,14,M,9,Low,Frustration,1.3,4.0,2.8,1.2,4.8,Pencil,118
1457,18,F,11,High,Frustration,3.5,4.2,4.1,4.3,8.1,Watercolor,118
1458,18,M,12,Low,Sadness,2.5,4.9,3.2,2.2,6.6,Watercolor,90
1459,18,M,12,Medium,Anxiety,3.3,2.4,3.6,1.9,4.6,Watercolor,110
1460,14,M,10,Low,Calm,3.6,3.8,4.5,1.6,8.2,Digital,70
1461,17,F,12,Medium,Sadness,4.7,1.9,3.5,2.3,5.8,Pencil,68
1462,17,M,11,Low,Excitement,2.5,4.1,2.1,4.2,2.0,Mixed,83
1463,16,F,11,High,Anxiety,1.3,1.5,4.7,4.7,4.4,Watercolor,49
1464,14,M,10,Medium,Happiness,2.3,3.2,2.8,3.4,9.6,Mixed,111
1465,14,F,9,Low,Excitement,1.7,1.8,3.8,2.9,2.9,Pencil,111
1466,15,M,10,High,Anxiety,4.8,2.9,1.5,2.9,8.1,Digital,58
1467,17,M,11,High,Happiness,2.8,1.7,2.0,3.8,6.6,Digital,89
1468,16,M,12,High,Frustration,2.0,1.7,3.0,2.5,1.3,Mixed,74
1469,18,F,11,High,Excitement,2.0,3.1,2.5,2.7,8.9,Pencil,88
1470,17,F,12,Medium,Anxiety,2.6,4.8,1.9,4.3,1.0,Pencil,62
1471,17,M,10,Low,Anxiety,1.7,3.7,4.6,3.2,3.3,Watercolor,75
1472,17,M,9,Low,Anxiety,1.3,3.4,4.8,1.5,5.3,Digital,63
1473,15,M,11,Low,Sadness,2.1,2.1,4.8,4.0,7.2,Mixed,82
1474,14,F,11,Low,Excitement,3.0,2.2,3.4,3.2,7.2,Digital,97
1475,14,M,12,High,Frustration,2.2,4.0,5.0,5.0,3.6,Digital,95
1476,14,M,9,Low,Excitement,3.1,3.5,1.9,1.7,0.9,Digital,86
1477,16,F,9,Medium,Excitement,3.4,1.6,2.8,4.2,5.6,Pencil,55
1478,16,M,12,Low,Anxiety,3.6,2.6,3.2,3.4,3.5,Mixed,72
1479,18,F,11,Low,Excitement,4.1,1.1,2.4,2.9,2.8,Pencil,113
1480,18,F,10,Low,Calm,3.2,4.7,4.4,4.1,2.8,Pencil,112
1481,18,F,12,High,Excitement,3.3,3.0,2.0,4.5,9.7,Pencil,42
1482,17,F,10,Medium,Frustration,3.6,3.7,3.6,3.5,6.9,Watercolor,47
1483,16,F,11,Low,Sadness,3.0,2.8,1.6,4.6,1.6,Pencil,72
1484,16,M,9,Low,Calm,4.1,4.8,2.4,2.9,5.9,Mixed,60
1485,16,F,12,Low,Happiness,1.9,3.8,3.6,2.9,7.5,Digital,52
1486,15,F,11,Low,Sadness,3.1,2.8,1.8,1.5,8.0,Pencil,82
1487,18,F,10,Medium,Happiness,1.3,4.4,1.1,4.0,6.9,Mixed,66
1488,16,F,10,Low,Frustration,1.4,4.5,2.5,1.6,2.0,Digital,97
1489,16,F,12,Medium,Happiness,1.3,1.1,1.7,2.0,4.9,Pencil,39
1490,14,M,10,Low,Frustration,4.2,4.0,4.7,2.8,9.8,Pencil,76
1491,15,M,9,High,Happiness,1.3,4.7,4.9,3.3,5.8,Watercolor,92
1492,17,F,10,High,Frustration,3.1,2.4,1.3,2.5,4.8,Watercolor,35
1493,14,F,11,Medium,Anxiety,4.2,1.2,1.6,2.3,6.1,Pencil,108
1494,18,M,12,High,Happiness,3.4,2.7,3.9,4.9,2.6,Digital,103
1495,17,M,12,High,Sadness,4.3,2.5,4.5,1.8,7.5,Pencil,39
1496,16,M,11,High,Happiness,2.9,3.4,2.5,4.9,8.5,Watercolor,67
1497,14,F,12,Low,Calm,2.8,1.6,4.6,1.7,8.9,Digital,74
1498,15,F,10,Medium,Excitement,1.6,3.1,2.0,1.9,7.0,Watercolor,79
1499,17,M,9,High,Happiness,3.9,1.8,4.0,1.8,4.6,Digital,75
1500,17,F,11,High,Frustration,3.0,1.1,1.3,4.1,4.9,Pencil,58
1501,14,F,12,Low,Anxiety,1.7,2.6,3.9,1.6,8.3,Mixed,32
1502,14,M,11,High,Calm,4.7,1.9,4.4,3.5,8.4,Pencil,84
1503,15,F,10,High,Frustration,1.9,4.7,5.0,4.0,9.3,Pencil,36
1504,15,M,9,High,Sadness,1.3,2.6,2.2,2.9,9.8,Digital,98
1505,16,M,12,High,Frustration,2.1,3.4,1.8,1.9,0.4,Mixed,79
1506,17,M,9,Medium,Anxiety,4.5,3.4,1.3,2.2,8.3,Pencil,96
1507,18,M,9,High,Happiness,4.1,3.5,3.2,2.7,8.1,Pencil,115
1508,18,M,11,Low,Happiness,2.3,2.0,1.5,3.0,0.2,Pencil,75
1509,16,F,12,High,Frustration,2.9,2.3,4.5,1.1,3.3,Watercolor,95
1510,18,M,10,Medium,Frustration,1.6,2.8,1.0,2.1,3.3,Watercolor,114
1511,16,M,10,Low,Happiness,3.3,2.6,3.8,2.1,8.8,Pencil,96
1512,14,M,12,Low,Excitement,2.9,2.8,4.6,3.5,9.9,Pencil,48
1513,18,M,11,Low,Sadness,3.2,4.3,1.3,3.7,7.3,Digital,37
1514,14,M,11,Medium,Calm,4.0,4.5,2.6,4.2,5.2,Mixed,99
1515,18,M,12,High,Anxiety,1.9,2.0,4.1,4.1,2.7,Pencil,97
1516,18,M,11,Medium,Sadness,4.6,4.6,3.9,4.3,7.5,Watercolor,86
1517,18,F,11,Low,Calm,4.2,4.8,4.0,2.0,2.8,Mixed,97
1518,17,M,12,Low,Frustration,5.0,2.7,2.2,2.0,1.4,Pencil,42
1519,15,M,10,Medium,Excitement,3.9,3.2,3.4,3.8,8.5,Mixed,53
1520,14,F,12,Medium,Anxiety,4.4,2.8,3.0,1.1,3.9,Mixed,95
1521,17,F,11,Low,Calm,2.2,2.8,4.9,4.0,5.7,Pencil,112
1522,18,M,10,High,Anxiety,2.1,3.9,3.6,3.2,0.4,Watercolor,102
1523,14,F,10,High,Anxiety,2.9,1.3,4.7,1.8,8.3,Pencil,95
1524,14,F,9,Low,Happiness,3.2,1.7,2.4,1.8,4.9,Watercolor,43
1525,14,F,10,Low,Anxiety,2.6,4.0,2.7,1.4,9.4,Mixed,75
1526,16,M,9,Medium,Happiness,1.4,1.2,3.7,1.7,5.8,Digital,66
1527,17,F,9,High,Calm,2.0,3.4,3.5,1.9,9.7,Pencil,89
1528,16,F,11,Medium,Frustration,2.1,1.4,1.8,4.6,0.8,Pencil,52
1529,17,M,9,Medium,Frustration,4.9,1.6,2.4,3.0,1.1,Pencil,54
1530,18,F,10,Medium,Calm,4.9,2.0,3.0,3.6,0.5,Watercolor,62
1531,14,M,10,High,Happiness,2.8,4.8,2.5,5.0,2.5,Mixed,119
1532,17,M,10,Medium,Sadness,3.4,3.0,2.5,2.5,4.2,Digital,84
1533,16,M,12,High,Sadness,1.4,2.8,3.5,4.5,5.1,Digital,31
1534,16,M,10,Low,Sadness,3.3,1.4,3.3,1.4,5.6,Digital,76
1535,14,M,9,Low,Anxiety,1.5,2.1,2.5,4.5,8.5,Digital,63
1536,14,F,12,High,Anxiety,4.7,2.8,3.6,2.8,8.2,Digital,66
1537,15,M,9,High,Sadness,2.2,2.4,3.2,1.7,1.2,Watercolor,90
1538,15,M,10,Medium,Happiness,3.0,2.2,2.9,2.9,2.7,Watercolor,86
1539,15,M,11,High,Frustration,3.0,1.1,2.3,3.1,6.3,Pencil,37
1540,17,M,9,Medium,Calm,1.3,2.0,1.7,1.7,9.7,Mixed,81
1541,16,M,12,Medium,Excitement,3.8,3.0,4.3,4.7,5.1,Pencil,104
1542,15,F,11,Low,Happiness,4.1,4.8,1.6,2.5,2.6,Digital,111
1543,16,M,10,Medium,Frustration,2.1,1.7,2.3,4.6,2.2,Mixed,72
1544,16,F,12,Low,Anxiety,2.2,4.5,1.0,5.0,1.9,Mixed,101
1545,18,F,10,High,Happiness,2.9,3.9,2.7,1.3,4.6,Pencil,112
1546,15,F,11,Low,Anxiety,2.5,1.2,2.3,2.5,8.3,Pencil,50
1547,17,F,12,High,Frustration,4.3,2.4,4.5,1.4,8.4,Pencil,73
1548,18,F,10,Medium,Sadness,3.5,2.4,4.0,3.8,0.9,Mixed,61
1549,14,M,9,High,Happiness,1.3,2.3,2.3,1.2,3.3,Pencil,65
1550,14,F,12,High,Anxiety,2.2,2.9,3.1,2.3,8.1,Watercolor,93
1551,16,F,12,High,Frustration,3.2,2.2,2.2,2.6,9.8,Digital,97
1552,18,F,11,Low,Calm,3.9,1.3,2.8,1.6,2.9,Pencil,30
1553,17,F,11,Medium,Anxiety,1.5,3.5,3.5,3.7,6.5,Digital,80
1554,18,M,11,Low,Anxiety,2.1,2.4,3.5,3.4,8.0,Mixed,31
1555,14,M,10,Medium,Sadness,1.1,3.1,3.0,2.8,8.2,Mixed,77
1556,15,F,10,Medium,Sadness,3.7,2.2,4.7,3.1,0.1,Digital,111
1557,15,F,9,High,Calm,3.6,3.9,3.9,1.9,9.9,Mixed,52
1558,17,F,11,Medium,Frustration,3.3,3.4,3.1,4.4,1.5,Digital,46
1559,17,M,12,Low,Happiness,2.8,2.8,2.1,3.3,5.1,Digital,43
1560,18,M,9,Medium,Anxiety,4.3,2.7,4.7,1.2,2.2,Pencil,77
1561,17,F,10,High,Anxiety,3.8,4.4,4.0,4.2,1.3,Pencil,39
1562,17,F,12,High,Calm,1.6,3.6,1.3,3.7,3.8,Pencil,84
1563,18,M,9,Low,Anxiety,3.4,2.7,3.4,3.3,1.7,Digital,38
1564,17,F,10,Medium,Excitement,2.7,3.0,4.2,3.7,3.7,Digital,48
1565,16,F,12,Medium,Calm,2.6,2.4,1.2,3.9,6.0,Watercolor,57
1566,15,M,12,Medium,Frustration,4.9,2.2,2.5,1.6,7.6,Pencil,35
1567,18,M,12,Medium,Calm,1.9,4.9,1.5,2.4,1.3,Mixed,52
1568,16,F,10,High,Sadness,4.3,2.0,4.8,2.4,9.8,Mixed,83
1569,18,F,9,Low,Frustration,3.6,1.7,4.6,3.9,7.3,Pencil,57
1570,16,M,11,Low,Anxiety,4.8,4.2,3.9,2.4,8.1,Pencil,55
1571,17,M,12,Low,Calm,1.1,4.8,5.0,4.9,0.3,Digital,33
1572,18,M,12,Medium,Calm,2.1,3.5,1.4,3.6,7.1,Digital,99
1573,15,F,9,Low,Anxiety,1.1,1.6,2.0,4.2,6.0,Mixed,96
1574,16,F,11,Low,Frustration,1.6,3.9,2.1,3.1,7.3,Pencil,69
1575,18,M,9,Low,Calm,3.5,4.9,4.3,2.4,1.9,Mixed,78
1576,18,M,10,Medium,Calm,4.7,2.2,1.6,1.2,3.3,Watercolor,52
1577,16,M,9,High,Calm,1.5,4.8,2.5,1.1,0.1,Watercolor,91
1578,15,F,12,Medium,Calm,4.2,4.4,3.6,2.2,5.3,Digital,82
